,surf,class,id,label
742,archives/113215_tracts/T_CC2.vtp,T_CC2,113215,2
743,archives/113215_tracts/T_CC3.vtp,T_CC3,113215,3
744,archives/113215_tracts/T_CC4.vtp,T_CC4,113215,4
745,archives/113215_tracts/T_CC5.vtp,T_CC5,113215,5
746,archives/113215_tracts/T_CC6.vtp,T_CC6,113215,6
747,archives/113215_tracts/T_CC7.vtp,T_CC7,113215,7
748,archives/113215_tracts/T_MCP.vtp,T_MCP,113215,8
749,archives/113215_tracts/T_CPC.vtp,T_CPC,113215,9
750,archives/113215_tracts/T_AF_left.vtp,T_AF_left,113215,10
751,archives/113215_tracts/T_AF_right.vtp,T_AF_right,113215,11
752,archives/113215_tracts/T_CB_left.vtp,T_CB_left,113215,12
753,archives/113215_tracts/T_CB_right.vtp,T_CB_right,113215,13
754,archives/113215_tracts/T_CR-F_left.vtp,T_CR-F_left,113215,14
755,archives/113215_tracts/T_CR-F_right.vtp,T_CR-F_right,113215,15
756,archives/113215_tracts/T_CR-P_left.vtp,T_CR-P_left,113215,16
757,archives/113215_tracts/T_CR-P_right.vtp,T_CR-P_right,113215,17
758,archives/113215_tracts/T_CST_left.vtp,T_CST_left,113215,18
759,archives/113215_tracts/T_CST_right.vtp,T_CST_right,113215,19
760,archives/113215_tracts/T_EC_left.vtp,T_EC_left,113215,20
761,archives/113215_tracts/T_EC_right.vtp,T_EC_right,113215,21
762,archives/113215_tracts/T_EmC_left.vtp,T_EmC_left,113215,22
763,archives/113215_tracts/T_EmC_right.vtp,T_EmC_right,113215,23
764,archives/113215_tracts/T_ICP_left.vtp,T_ICP_left,113215,24
765,archives/113215_tracts/T_ICP_right.vtp,T_ICP_right,113215,25
766,archives/113215_tracts/T_ILF_left.vtp,T_ILF_left,113215,26
767,archives/113215_tracts/T_ILF_right.vtp,T_ILF_right,113215,27
768,archives/113215_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,113215,28
769,archives/113215_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,113215,29
770,archives/113215_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,113215,30
771,archives/113215_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,113215,31
772,archives/113215_tracts/T_IOFF_left.vtp,T_IOFF_left,113215,32
773,archives/113215_tracts/T_IOFF_right.vtp,T_IOFF_right,113215,33
774,archives/113215_tracts/T_MdLF_left.vtp,T_MdLF_left,113215,34
775,archives/113215_tracts/T_MdLF_right.vtp,T_MdLF_right,113215,35
776,archives/113215_tracts/T_PLIC_left.vtp,T_PLIC_left,113215,36
777,archives/113215_tracts/T_PLIC_right.vtp,T_PLIC_right,113215,37
778,archives/113215_tracts/T_SLF-I_left.vtp,T_SLF-I_left,113215,38
779,archives/113215_tracts/T_SLF-I_right.vtp,T_SLF-I_right,113215,39
780,archives/113215_tracts/T_SLF-II_left.vtp,T_SLF-II_left,113215,40
781,archives/113215_tracts/T_SLF-II_right.vtp,T_SLF-II_right,113215,41
782,archives/113215_tracts/T_SLF-III_left.vtp,T_SLF-III_left,113215,42
783,archives/113215_tracts/T_SLF-III_right.vtp,T_SLF-III_right,113215,43
784,archives/113215_tracts/T_UF_left.vtp,T_UF_left,113215,44
785,archives/113215_tracts/T_UF_right.vtp,T_UF_right,113215,45
786,archives/113215_tracts/T_SF_left.vtp,T_SF_left,113215,46
787,archives/113215_tracts/T_SF_right.vtp,T_SF_right,113215,47
788,archives/113215_tracts/T_SO_left.vtp,T_SO_left,113215,48
789,archives/113215_tracts/T_SO_right.vtp,T_SO_right,113215,49
790,archives/113215_tracts/T_SP_left.vtp,T_SP_left,113215,50
791,archives/113215_tracts/T_SP_right.vtp,T_SP_right,113215,51
792,archives/113215_tracts/T_TF_left.vtp,T_TF_left,113215,52
793,archives/113215_tracts/T_TF_right.vtp,T_TF_right,113215,53
794,archives/113215_tracts/T_TO_left.vtp,T_TO_left,113215,54
795,archives/113215_tracts/T_TO_right.vtp,T_TO_right,113215,55
796,archives/113215_tracts/T_TP_left.vtp,T_TP_left,113215,56
797,archives/113215_tracts/T_TP_right.vtp,T_TP_right,113215,57
798,archives/113821_tracts/T_CC1.vtp,T_CC1,113821,1
799,archives/113821_tracts/T_CC2.vtp,T_CC2,113821,2
800,archives/113821_tracts/T_CC3.vtp,T_CC3,113821,3
801,archives/113821_tracts/T_CC4.vtp,T_CC4,113821,4
802,archives/113821_tracts/T_CC5.vtp,T_CC5,113821,5
803,archives/113821_tracts/T_CC6.vtp,T_CC6,113821,6
804,archives/113821_tracts/T_CC7.vtp,T_CC7,113821,7
805,archives/113821_tracts/T_MCP.vtp,T_MCP,113821,8
806,archives/113821_tracts/T_CPC.vtp,T_CPC,113821,9
807,archives/113821_tracts/T_AF_left.vtp,T_AF_left,113821,10
808,archives/113821_tracts/T_AF_right.vtp,T_AF_right,113821,11
809,archives/113821_tracts/T_CB_left.vtp,T_CB_left,113821,12
810,archives/113821_tracts/T_CB_right.vtp,T_CB_right,113821,13
811,archives/113821_tracts/T_CR-F_left.vtp,T_CR-F_left,113821,14
812,archives/113821_tracts/T_CR-F_right.vtp,T_CR-F_right,113821,15
813,archives/113821_tracts/T_CR-P_left.vtp,T_CR-P_left,113821,16
814,archives/113821_tracts/T_CR-P_right.vtp,T_CR-P_right,113821,17
815,archives/113821_tracts/T_CST_left.vtp,T_CST_left,113821,18
816,archives/113821_tracts/T_CST_right.vtp,T_CST_right,113821,19
817,archives/113821_tracts/T_EC_left.vtp,T_EC_left,113821,20
818,archives/113821_tracts/T_EC_right.vtp,T_EC_right,113821,21
819,archives/113821_tracts/T_EmC_left.vtp,T_EmC_left,113821,22
820,archives/113821_tracts/T_EmC_right.vtp,T_EmC_right,113821,23
821,archives/113821_tracts/T_ICP_left.vtp,T_ICP_left,113821,24
822,archives/113821_tracts/T_ICP_right.vtp,T_ICP_right,113821,25
823,archives/113821_tracts/T_ILF_left.vtp,T_ILF_left,113821,26
824,archives/113821_tracts/T_ILF_right.vtp,T_ILF_right,113821,27
825,archives/113821_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,113821,28
826,archives/113821_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,113821,29
827,archives/113821_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,113821,30
828,archives/113821_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,113821,31
829,archives/113821_tracts/T_IOFF_left.vtp,T_IOFF_left,113821,32
830,archives/113821_tracts/T_IOFF_right.vtp,T_IOFF_right,113821,33
831,archives/113821_tracts/T_MdLF_left.vtp,T_MdLF_left,113821,34
832,archives/113821_tracts/T_MdLF_right.vtp,T_MdLF_right,113821,35
833,archives/113821_tracts/T_PLIC_left.vtp,T_PLIC_left,113821,36
834,archives/113821_tracts/T_PLIC_right.vtp,T_PLIC_right,113821,37
835,archives/113821_tracts/T_SLF-I_left.vtp,T_SLF-I_left,113821,38
836,archives/113821_tracts/T_SLF-I_right.vtp,T_SLF-I_right,113821,39
837,archives/113821_tracts/T_SLF-II_left.vtp,T_SLF-II_left,113821,40
838,archives/113821_tracts/T_SLF-II_right.vtp,T_SLF-II_right,113821,41
839,archives/113821_tracts/T_SLF-III_left.vtp,T_SLF-III_left,113821,42
840,archives/113821_tracts/T_SLF-III_right.vtp,T_SLF-III_right,113821,43
841,archives/113821_tracts/T_UF_left.vtp,T_UF_left,113821,44
842,archives/113821_tracts/T_UF_right.vtp,T_UF_right,113821,45
843,archives/113821_tracts/T_SF_left.vtp,T_SF_left,113821,46
844,archives/113821_tracts/T_SF_right.vtp,T_SF_right,113821,47
845,archives/113821_tracts/T_SO_left.vtp,T_SO_left,113821,48
846,archives/113821_tracts/T_SO_right.vtp,T_SO_right,113821,49
847,archives/113821_tracts/T_SP_left.vtp,T_SP_left,113821,50
848,archives/113821_tracts/T_SP_right.vtp,T_SP_right,113821,51
849,archives/113821_tracts/T_TF_left.vtp,T_TF_left,113821,52
850,archives/113821_tracts/T_TF_right.vtp,T_TF_right,113821,53
851,archives/113821_tracts/T_TO_left.vtp,T_TO_left,113821,54
852,archives/113821_tracts/T_TO_right.vtp,T_TO_right,113821,55
853,archives/113821_tracts/T_TP_left.vtp,T_TP_left,113821,56
854,archives/113821_tracts/T_TP_right.vtp,T_TP_right,113821,57
855,archives/117324_tracts/T_CC1.vtp,T_CC1,117324,1
856,archives/117324_tracts/T_CC2.vtp,T_CC2,117324,2
857,archives/117324_tracts/T_CC3.vtp,T_CC3,117324,3
858,archives/117324_tracts/T_CC4.vtp,T_CC4,117324,4
859,archives/117324_tracts/T_CC5.vtp,T_CC5,117324,5
860,archives/117324_tracts/T_CC6.vtp,T_CC6,117324,6
861,archives/117324_tracts/T_CC7.vtp,T_CC7,117324,7
862,archives/117324_tracts/T_MCP.vtp,T_MCP,117324,8
863,archives/117324_tracts/T_CPC.vtp,T_CPC,117324,9
864,archives/117324_tracts/T_AF_left.vtp,T_AF_left,117324,10
865,archives/117324_tracts/T_AF_right.vtp,T_AF_right,117324,11
866,archives/117324_tracts/T_CB_left.vtp,T_CB_left,117324,12
867,archives/117324_tracts/T_CB_right.vtp,T_CB_right,117324,13
868,archives/117324_tracts/T_CR-F_left.vtp,T_CR-F_left,117324,14
869,archives/117324_tracts/T_CR-F_right.vtp,T_CR-F_right,117324,15
870,archives/117324_tracts/T_CR-P_left.vtp,T_CR-P_left,117324,16
871,archives/117324_tracts/T_CR-P_right.vtp,T_CR-P_right,117324,17
872,archives/117324_tracts/T_CST_left.vtp,T_CST_left,117324,18
873,archives/117324_tracts/T_CST_right.vtp,T_CST_right,117324,19
874,archives/117324_tracts/T_EC_left.vtp,T_EC_left,117324,20
875,archives/117324_tracts/T_EC_right.vtp,T_EC_right,117324,21
876,archives/117324_tracts/T_EmC_left.vtp,T_EmC_left,117324,22
877,archives/117324_tracts/T_EmC_right.vtp,T_EmC_right,117324,23
878,archives/117324_tracts/T_ICP_left.vtp,T_ICP_left,117324,24
879,archives/117324_tracts/T_ICP_right.vtp,T_ICP_right,117324,25
880,archives/117324_tracts/T_ILF_left.vtp,T_ILF_left,117324,26
881,archives/117324_tracts/T_ILF_right.vtp,T_ILF_right,117324,27
882,archives/117324_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,117324,28
883,archives/117324_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,117324,29
884,archives/117324_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,117324,30
885,archives/117324_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,117324,31
886,archives/117324_tracts/T_IOFF_left.vtp,T_IOFF_left,117324,32
887,archives/117324_tracts/T_IOFF_right.vtp,T_IOFF_right,117324,33
888,archives/117324_tracts/T_MdLF_left.vtp,T_MdLF_left,117324,34
889,archives/117324_tracts/T_MdLF_right.vtp,T_MdLF_right,117324,35
890,archives/117324_tracts/T_PLIC_left.vtp,T_PLIC_left,117324,36
891,archives/117324_tracts/T_PLIC_right.vtp,T_PLIC_right,117324,37
892,archives/117324_tracts/T_SLF-I_left.vtp,T_SLF-I_left,117324,38
893,archives/117324_tracts/T_SLF-I_right.vtp,T_SLF-I_right,117324,39
894,archives/117324_tracts/T_SLF-II_left.vtp,T_SLF-II_left,117324,40
895,archives/117324_tracts/T_SLF-II_right.vtp,T_SLF-II_right,117324,41
896,archives/117324_tracts/T_SLF-III_left.vtp,T_SLF-III_left,117324,42
897,archives/117324_tracts/T_SLF-III_right.vtp,T_SLF-III_right,117324,43
898,archives/117324_tracts/T_UF_left.vtp,T_UF_left,117324,44
899,archives/117324_tracts/T_UF_right.vtp,T_UF_right,117324,45
900,archives/117324_tracts/T_SF_left.vtp,T_SF_left,117324,46
901,archives/117324_tracts/T_SF_right.vtp,T_SF_right,117324,47
902,archives/117324_tracts/T_SO_left.vtp,T_SO_left,117324,48
903,archives/117324_tracts/T_SO_right.vtp,T_SO_right,117324,49
904,archives/117324_tracts/T_SP_left.vtp,T_SP_left,117324,50
905,archives/117324_tracts/T_SP_right.vtp,T_SP_right,117324,51
906,archives/117324_tracts/T_TF_left.vtp,T_TF_left,117324,52
907,archives/117324_tracts/T_TF_right.vtp,T_TF_right,117324,53
908,archives/117324_tracts/T_TO_left.vtp,T_TO_left,117324,54
909,archives/117324_tracts/T_TO_right.vtp,T_TO_right,117324,55
910,archives/117324_tracts/T_TP_left.vtp,T_TP_left,117324,56
911,archives/117324_tracts/T_TP_right.vtp,T_TP_right,117324,57
912,archives/120212_tracts/T_CC1.vtp,T_CC1,120212,1
913,archives/120212_tracts/T_CC2.vtp,T_CC2,120212,2
914,archives/120212_tracts/T_CC3.vtp,T_CC3,120212,3
915,archives/120212_tracts/T_CC4.vtp,T_CC4,120212,4
916,archives/120212_tracts/T_CC5.vtp,T_CC5,120212,5
917,archives/120212_tracts/T_CC6.vtp,T_CC6,120212,6
918,archives/120212_tracts/T_CC7.vtp,T_CC7,120212,7
919,archives/120212_tracts/T_MCP.vtp,T_MCP,120212,8
920,archives/120212_tracts/T_CPC.vtp,T_CPC,120212,9
921,archives/120212_tracts/T_AF_left.vtp,T_AF_left,120212,10
922,archives/120212_tracts/T_AF_right.vtp,T_AF_right,120212,11
923,archives/120212_tracts/T_CB_left.vtp,T_CB_left,120212,12
924,archives/120212_tracts/T_CB_right.vtp,T_CB_right,120212,13
925,archives/120212_tracts/T_CR-F_left.vtp,T_CR-F_left,120212,14
926,archives/120212_tracts/T_CR-F_right.vtp,T_CR-F_right,120212,15
927,archives/120212_tracts/T_CR-P_left.vtp,T_CR-P_left,120212,16
928,archives/120212_tracts/T_CR-P_right.vtp,T_CR-P_right,120212,17
929,archives/120212_tracts/T_CST_left.vtp,T_CST_left,120212,18
930,archives/120212_tracts/T_CST_right.vtp,T_CST_right,120212,19
931,archives/120212_tracts/T_EC_left.vtp,T_EC_left,120212,20
932,archives/120212_tracts/T_EC_right.vtp,T_EC_right,120212,21
933,archives/120212_tracts/T_EmC_left.vtp,T_EmC_left,120212,22
934,archives/120212_tracts/T_EmC_right.vtp,T_EmC_right,120212,23
935,archives/120212_tracts/T_ICP_left.vtp,T_ICP_left,120212,24
936,archives/120212_tracts/T_ICP_right.vtp,T_ICP_right,120212,25
937,archives/120212_tracts/T_ILF_left.vtp,T_ILF_left,120212,26
938,archives/120212_tracts/T_ILF_right.vtp,T_ILF_right,120212,27
939,archives/120212_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,120212,28
940,archives/120212_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,120212,29
941,archives/120212_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,120212,30
942,archives/120212_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,120212,31
943,archives/120212_tracts/T_IOFF_left.vtp,T_IOFF_left,120212,32
944,archives/120212_tracts/T_IOFF_right.vtp,T_IOFF_right,120212,33
945,archives/120212_tracts/T_MdLF_left.vtp,T_MdLF_left,120212,34
946,archives/120212_tracts/T_MdLF_right.vtp,T_MdLF_right,120212,35
947,archives/120212_tracts/T_PLIC_left.vtp,T_PLIC_left,120212,36
948,archives/120212_tracts/T_PLIC_right.vtp,T_PLIC_right,120212,37
949,archives/120212_tracts/T_SLF-I_left.vtp,T_SLF-I_left,120212,38
950,archives/120212_tracts/T_SLF-I_right.vtp,T_SLF-I_right,120212,39
951,archives/120212_tracts/T_SLF-II_left.vtp,T_SLF-II_left,120212,40
952,archives/120212_tracts/T_SLF-II_right.vtp,T_SLF-II_right,120212,41
953,archives/120212_tracts/T_SLF-III_left.vtp,T_SLF-III_left,120212,42
954,archives/120212_tracts/T_SLF-III_right.vtp,T_SLF-III_right,120212,43
955,archives/120212_tracts/T_UF_left.vtp,T_UF_left,120212,44
956,archives/120212_tracts/T_UF_right.vtp,T_UF_right,120212,45
957,archives/120212_tracts/T_SF_left.vtp,T_SF_left,120212,46
958,archives/120212_tracts/T_SF_right.vtp,T_SF_right,120212,47
959,archives/120212_tracts/T_SO_left.vtp,T_SO_left,120212,48
960,archives/120212_tracts/T_SO_right.vtp,T_SO_right,120212,49
961,archives/120212_tracts/T_SP_left.vtp,T_SP_left,120212,50
962,archives/120212_tracts/T_SP_right.vtp,T_SP_right,120212,51
963,archives/120212_tracts/T_TF_left.vtp,T_TF_left,120212,52
964,archives/120212_tracts/T_TF_right.vtp,T_TF_right,120212,53
965,archives/120212_tracts/T_TO_left.vtp,T_TO_left,120212,54
966,archives/120212_tracts/T_TO_right.vtp,T_TO_right,120212,55
967,archives/120212_tracts/T_TP_left.vtp,T_TP_left,120212,56
968,archives/120212_tracts/T_TP_right.vtp,T_TP_right,120212,57
969,archives/121618_tracts/T_CC1.vtp,T_CC1,121618,1
970,archives/121618_tracts/T_CC2.vtp,T_CC2,121618,2
971,archives/121618_tracts/T_CC3.vtp,T_CC3,121618,3
972,archives/121618_tracts/T_CC4.vtp,T_CC4,121618,4
973,archives/121618_tracts/T_CC5.vtp,T_CC5,121618,5
974,archives/121618_tracts/T_CC6.vtp,T_CC6,121618,6
975,archives/121618_tracts/T_CC7.vtp,T_CC7,121618,7
976,archives/121618_tracts/T_MCP.vtp,T_MCP,121618,8
977,archives/121618_tracts/T_CPC.vtp,T_CPC,121618,9
978,archives/121618_tracts/T_AF_left.vtp,T_AF_left,121618,10
979,archives/121618_tracts/T_AF_right.vtp,T_AF_right,121618,11
980,archives/121618_tracts/T_CB_left.vtp,T_CB_left,121618,12
981,archives/121618_tracts/T_CB_right.vtp,T_CB_right,121618,13
982,archives/121618_tracts/T_CR-F_left.vtp,T_CR-F_left,121618,14
983,archives/121618_tracts/T_CR-F_right.vtp,T_CR-F_right,121618,15
984,archives/121618_tracts/T_CR-P_left.vtp,T_CR-P_left,121618,16
985,archives/121618_tracts/T_CR-P_right.vtp,T_CR-P_right,121618,17
986,archives/121618_tracts/T_CST_left.vtp,T_CST_left,121618,18
987,archives/121618_tracts/T_CST_right.vtp,T_CST_right,121618,19
988,archives/121618_tracts/T_EC_left.vtp,T_EC_left,121618,20
989,archives/121618_tracts/T_EC_right.vtp,T_EC_right,121618,21
990,archives/121618_tracts/T_EmC_left.vtp,T_EmC_left,121618,22
991,archives/121618_tracts/T_EmC_right.vtp,T_EmC_right,121618,23
992,archives/121618_tracts/T_ICP_left.vtp,T_ICP_left,121618,24
993,archives/121618_tracts/T_ICP_right.vtp,T_ICP_right,121618,25
994,archives/121618_tracts/T_ILF_left.vtp,T_ILF_left,121618,26
995,archives/121618_tracts/T_ILF_right.vtp,T_ILF_right,121618,27
996,archives/121618_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,121618,28
997,archives/121618_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,121618,29
998,archives/121618_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,121618,30
999,archives/121618_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,121618,31
1000,archives/121618_tracts/T_IOFF_left.vtp,T_IOFF_left,121618,32
1001,archives/121618_tracts/T_IOFF_right.vtp,T_IOFF_right,121618,33
1002,archives/121618_tracts/T_MdLF_left.vtp,T_MdLF_left,121618,34
1003,archives/121618_tracts/T_MdLF_right.vtp,T_MdLF_right,121618,35
1004,archives/121618_tracts/T_PLIC_left.vtp,T_PLIC_left,121618,36
1005,archives/121618_tracts/T_PLIC_right.vtp,T_PLIC_right,121618,37
1006,archives/121618_tracts/T_SLF-I_left.vtp,T_SLF-I_left,121618,38
1007,archives/121618_tracts/T_SLF-I_right.vtp,T_SLF-I_right,121618,39
1008,archives/121618_tracts/T_SLF-II_left.vtp,T_SLF-II_left,121618,40
1009,archives/121618_tracts/T_SLF-II_right.vtp,T_SLF-II_right,121618,41
1010,archives/121618_tracts/T_SLF-III_left.vtp,T_SLF-III_left,121618,42
1011,archives/121618_tracts/T_SLF-III_right.vtp,T_SLF-III_right,121618,43
1012,archives/121618_tracts/T_UF_left.vtp,T_UF_left,121618,44
1013,archives/121618_tracts/T_UF_right.vtp,T_UF_right,121618,45
1014,archives/121618_tracts/T_SF_left.vtp,T_SF_left,121618,46
1015,archives/121618_tracts/T_SF_right.vtp,T_SF_right,121618,47
1016,archives/121618_tracts/T_SO_left.vtp,T_SO_left,121618,48
1017,archives/121618_tracts/T_SO_right.vtp,T_SO_right,121618,49
1018,archives/121618_tracts/T_SP_left.vtp,T_SP_left,121618,50
1019,archives/121618_tracts/T_SP_right.vtp,T_SP_right,121618,51
1020,archives/121618_tracts/T_TF_left.vtp,T_TF_left,121618,52
1021,archives/121618_tracts/T_TF_right.vtp,T_TF_right,121618,53
1022,archives/121618_tracts/T_TO_left.vtp,T_TO_left,121618,54
1023,archives/121618_tracts/T_TO_right.vtp,T_TO_right,121618,55
1024,archives/121618_tracts/T_TP_left.vtp,T_TP_left,121618,56
1025,archives/121618_tracts/T_TP_right.vtp,T_TP_right,121618,57
1026,archives/121719_tracts/T_CC1.vtp,T_CC1,121719,1
1027,archives/121719_tracts/T_CC2.vtp,T_CC2,121719,2
1028,archives/121719_tracts/T_CC3.vtp,T_CC3,121719,3
1029,archives/121719_tracts/T_CC4.vtp,T_CC4,121719,4
1030,archives/121719_tracts/T_CC5.vtp,T_CC5,121719,5
1031,archives/121719_tracts/T_CC6.vtp,T_CC6,121719,6
1032,archives/121719_tracts/T_CC7.vtp,T_CC7,121719,7
1033,archives/121719_tracts/T_MCP.vtp,T_MCP,121719,8
1034,archives/121719_tracts/T_CPC.vtp,T_CPC,121719,9
1035,archives/121719_tracts/T_AF_left.vtp,T_AF_left,121719,10
1036,archives/121719_tracts/T_AF_right.vtp,T_AF_right,121719,11
1037,archives/121719_tracts/T_CB_left.vtp,T_CB_left,121719,12
1038,archives/121719_tracts/T_CB_right.vtp,T_CB_right,121719,13
1039,archives/121719_tracts/T_CR-F_left.vtp,T_CR-F_left,121719,14
1040,archives/121719_tracts/T_CR-F_right.vtp,T_CR-F_right,121719,15
1041,archives/121719_tracts/T_CR-P_left.vtp,T_CR-P_left,121719,16
1042,archives/121719_tracts/T_CR-P_right.vtp,T_CR-P_right,121719,17
1043,archives/121719_tracts/T_CST_left.vtp,T_CST_left,121719,18
1044,archives/121719_tracts/T_CST_right.vtp,T_CST_right,121719,19
1045,archives/121719_tracts/T_EC_left.vtp,T_EC_left,121719,20
1046,archives/121719_tracts/T_EC_right.vtp,T_EC_right,121719,21
1047,archives/121719_tracts/T_EmC_left.vtp,T_EmC_left,121719,22
1048,archives/121719_tracts/T_EmC_right.vtp,T_EmC_right,121719,23
1049,archives/121719_tracts/T_ICP_left.vtp,T_ICP_left,121719,24
1050,archives/121719_tracts/T_ICP_right.vtp,T_ICP_right,121719,25
1051,archives/121719_tracts/T_ILF_left.vtp,T_ILF_left,121719,26
1052,archives/121719_tracts/T_ILF_right.vtp,T_ILF_right,121719,27
1053,archives/121719_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,121719,28
1054,archives/121719_tracts/T_Intra-CBLM-I&P_right.vtp,T_Intra-CBLM-I&P_right,121719,29
1055,archives/121719_tracts/T_Intra-CBLM-PaT_left.vtp,T_Intra-CBLM-PaT_left,121719,30
1056,archives/121719_tracts/T_Intra-CBLM-PaT_right.vtp,T_Intra-CBLM-PaT_right,121719,31
1057,archives/121719_tracts/T_IOFF_left.vtp,T_IOFF_left,121719,32
1058,archives/121719_tracts/T_IOFF_right.vtp,T_IOFF_right,121719,33
1059,archives/121719_tracts/T_MdLF_left.vtp,T_MdLF_left,121719,34
1060,archives/121719_tracts/T_MdLF_right.vtp,T_MdLF_right,121719,35
1061,archives/121719_tracts/T_PLIC_left.vtp,T_PLIC_left,121719,36
1062,archives/121719_tracts/T_PLIC_right.vtp,T_PLIC_right,121719,37
1063,archives/121719_tracts/T_SLF-I_left.vtp,T_SLF-I_left,121719,38
1064,archives/121719_tracts/T_SLF-I_right.vtp,T_SLF-I_right,121719,39
1065,archives/121719_tracts/T_SLF-II_left.vtp,T_SLF-II_left,121719,40
1066,archives/121719_tracts/T_SLF-II_right.vtp,T_SLF-II_right,121719,41
1067,archives/121719_tracts/T_SLF-III_left.vtp,T_SLF-III_left,121719,42
1068,archives/121719_tracts/T_SLF-III_right.vtp,T_SLF-III_right,121719,43
1069,archives/121719_tracts/T_UF_left.vtp,T_UF_left,121719,44
1070,archives/121719_tracts/T_UF_right.vtp,T_UF_right,121719,45
1071,archives/121719_tracts/T_SF_left.vtp,T_SF_left,121719,46
1072,archives/121719_tracts/T_SF_right.vtp,T_SF_right,121719,47
1073,archives/121719_tracts/T_SO_left.vtp,T_SO_left,121719,48
1074,archives/121719_tracts/T_SO_right.vtp,T_SO_right,121719,49
1075,archives/121719_tracts/T_SP_left.vtp,T_SP_left,121719,50
1076,archives/121719_tracts/T_SP_right.vtp,T_SP_right,121719,51
1077,archives/121719_tracts/T_TF_left.vtp,T_TF_left,121719,52
1078,archives/121719_tracts/T_TF_right.vtp,T_TF_right,121719,53
1079,archives/121719_tracts/T_TO_left.vtp,T_TO_left,121719,54
1080,archives/121719_tracts/T_TO_right.vtp,T_TO_right,121719,55
1081,archives/121719_tracts/T_TP_left.vtp,T_TP_left,121719,56
1082,archives/121719_tracts/T_TP_right.vtp,T_TP_right,121719,57
1083,archives/130922_tracts/T_CC1.vtp,T_CC1,130922,1
1084,archives/130922_tracts/T_CC2.vtp,T_CC2,130922,2
1085,archives/130922_tracts/T_CC3.vtp,T_CC3,130922,3
1086,archives/130922_tracts/T_CC4.vtp,T_CC4,130922,4
1087,archives/130922_tracts/T_CC5.vtp,T_CC5,130922,5
1088,archives/130922_tracts/T_CC6.vtp,T_CC6,130922,6
1089,archives/130922_tracts/T_CC7.vtp,T_CC7,130922,7
1090,archives/130922_tracts/T_MCP.vtp,T_MCP,130922,8
1091,archives/130922_tracts/T_CPC.vtp,T_CPC,130922,9
1092,archives/130922_tracts/T_AF_left.vtp,T_AF_left,130922,10
1093,archives/130922_tracts/T_AF_right.vtp,T_AF_right,130922,11
1094,archives/130922_tracts/T_CB_left.vtp,T_CB_left,130922,12
1095,archives/130922_tracts/T_CB_right.vtp,T_CB_right,130922,13
1096,archives/130922_tracts/T_CR-F_left.vtp,T_CR-F_left,130922,14
1097,archives/130922_tracts/T_CR-F_right.vtp,T_CR-F_right,130922,15
1098,archives/130922_tracts/T_CR-P_left.vtp,T_CR-P_left,130922,16
1099,archives/130922_tracts/T_CR-P_right.vtp,T_CR-P_right,130922,17
1100,archives/130922_tracts/T_CST_left.vtp,T_CST_left,130922,18
1101,archives/130922_tracts/T_CST_right.vtp,T_CST_right,130922,19
1102,archives/130922_tracts/T_EC_left.vtp,T_EC_left,130922,20
1103,archives/130922_tracts/T_EC_right.vtp,T_EC_right,130922,21
1104,archives/130922_tracts/T_EmC_left.vtp,T_EmC_left,130922,22
1105,archives/130922_tracts/T_EmC_right.vtp,T_EmC_right,130922,23
1106,archives/130922_tracts/T_ICP_left.vtp,T_ICP_left,130922,24
1107,archives/130922_tracts/T_ICP_right.vtp,T_ICP_right,130922,25
1108,archives/130922_tracts/T_ILF_left.vtp,T_ILF_left,130922,26
1109,archives/130922_tracts/T_ILF_right.vtp,T_ILF_right,130922,27
1110,archives/130922_tracts/T_Intra-CBLM-I&P_left.vtp,T_Intra-CBLM-I&P_left,130922,28
